id,english,spanish,category,subcategory,abbreviation,synonyms_en,synonyms_es,pronunciation,definition_es,clinical_context,caution,source_name,source_url,review_status,reviewed_by,review_date,notes,entry_type,meaning_group,context_note,spanish_neutral,spanish_us,spanish_latam,regional_variants,priority,frequency,difficulty,publication_status,source_accessed_date,created_date,updated_date,version,change_notes
479,Blinkers,Luces intermitentes,Partes de carros,Partes y mantenimiento,,,,,Término bilingüe utilizado en contextos de partes y mantenimiento.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,Luces intermitentes,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
480,Bodily injury,Lesiones corporales,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,Lesiones corporales,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
481,Body of car,Carrocería,Legal,Documentos y procedimientos,,,,,Término bilingüe utilizado en contextos de documentos y procedimientos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,Carrocería,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
482,Bonus credit,Crédito por bonificación,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,Crédito por bonificación,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
483,Brake pad,"Almohadilla del freno, pastilla del freno",Partes de carros,Partes y mantenimiento,,,,,Término bilingüe utilizado en contextos de partes y mantenimiento.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,"Almohadilla del freno, pastilla del freno",,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
484,Broken down,Descompuesto,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,Descompuesto,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
485,Bucket seats,Asientos individuales (tipo deportivo),Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,Asientos individuales (tipo deportivo),,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
486,Buckle,Abrochar,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,Abrochar,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
487,Bumpy road,"Camino desigual o con baches, camino áspero, irregular",Partes de carros,Carreteras y tránsito,,,,,Término bilingüe utilizado en contextos de carreteras y tránsito.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,"Camino desigual o con baches, camino áspero, irregular",,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
488,Burglary insurance,Seguro contra robos,Seguros y trámites,Seguros y pólizas,,,,,Término bilingüe utilizado en contextos de seguros y pólizas.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,Seguro contra robos,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
489,Carrier,Portador,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 9.",Término,,,Portador,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
490,Casualty insurance,"Seguro de daño patrimonial por hechos fortuitos, seguro contra hechos diversos",Seguros y trámites,Seguros y pólizas,,,,,Término bilingüe utilizado en contextos de seguros y pólizas.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,"Seguro de daño patrimonial por hechos fortuitos, seguro contra hechos diversos",,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
491,Center divide,Camellón (Mex); algo en medio de los dos carriles dividiéndolos,Partes de carros,Carreteras y tránsito,,,,,Término bilingüe utilizado en contextos de carreteras y tránsito.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Camellón (Mex); algo en medio de los dos carriles dividiéndolos,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
492,Certificate of title,Certificado de título,Legal,Documentos y procedimientos,,,,,Término bilingüe utilizado en contextos de documentos y procedimientos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Certificado de título,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
493,Claim,Reclamo,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Reclamo,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
494,Claim history,Historial de reclamo,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Historial de reclamo,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
495,Claimant,Demandante,Legal,Documentos y procedimientos,,,,,Término bilingüe utilizado en contextos de documentos y procedimientos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Demandante,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
496,Claims adjusters,Liquidador de siniestros (Ajustador) encargado del reclamo,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Liquidador de siniestros (Ajustador) encargado del reclamo,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
497,Claims representative,Representante de reclamos,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Representante de reclamos,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
498,Class action lawsuit,"Pleito de acción colectiva, demanda colectiva, acción de grupo",Legal,Documentos y procedimientos,,,,,Término bilingüe utilizado en contextos de documentos y procedimientos.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,"Pleito de acción colectiva, demanda colectiva, acción de grupo",,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
499,Clear title,Título libre de gravamen o deuda,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Título libre de gravamen o deuda,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
500,Collide,Estrellarse,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Estrellarse,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
501,Collision,Choque,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Choque,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
502,Collision coverage,Cobertura contra choques,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Cobertura contra choques,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
503,Commute to work,Transportarse al trabajo,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Transportarse al trabajo,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
504,Compensation rate,Taza de compensación,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Taza de compensación,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
505,Complications come up,Surjan complicaciones,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Surjan complicaciones,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
506,Comprehensive,Contra todo riesgo,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Contra todo riesgo,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
507,Congested,Congestionado,Partes de carros,Carreteras y tránsito,,,,,Término bilingüe utilizado en contextos de carreteras y tránsito.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Congestionado,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
508,Contingent beneficiary,Beneficiario contingente,Seguros y trámites,Seguros y pólizas,,,,,Término bilingüe utilizado en contextos de seguros y pólizas.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Beneficiario contingente,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
509,Cooling water,Agua de refrigeración,Partes de carros,Automotriz y seguros,,,,,Término bilingüe utilizado en contextos de automotriz y seguros.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Agua de refrigeración,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
510,Coverage,Cobertura,Seguros y trámites,Seguros y pólizas,,,,,Término bilingüe utilizado en contextos de seguros y pólizas.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Cobertura,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
511,Crashed into,Chocaron,Seguros y trámites,Accidentes y reclamaciones,,,,,Término bilingüe utilizado en contextos de accidentes y reclamaciones.,,,Finance and Insurance Vocabulary,,Borrador,,,"Importado del glosario proporcionado por el usuario, página 10.",Término,,,Chocaron,,,,Media,,Intermedia,Demo,2026-07-17,2026-07-17,2026-07-17,1.0,"Importación de vocabulario financiero, bancario, seguros, automotriz y asistencia pública"
